n,topo_dir,kp_class,density,seed,n_nodes,n_arcs,topology,n_macroitems,algorithm_ms
60,inforest,neg_weakly_corr,medium,6,60,43,inforest,37,0.061000
60,inforest,neg_weakly_corr,medium,7,60,33,inforest,40,0.041000
60,inforest,neg_weakly_corr,medium,8,60,28,inforest,47,0.040000
60,inforest,neg_weakly_corr,medium,9,60,31,inforest,36,0.052000
60,inforest,neg_weakly_corr,medium,10,60,40,inforest,37,0.072000
60,inforest,neg_weakly_corr,sparse,1,60,26,inforest,48,0.035000
60,inforest,neg_weakly_corr,sparse,2,60,19,inforest,48,0.023000
60,inforest,neg_weakly_corr,sparse,3,60,13,inforest,52,0.032000
60,inforest,neg_weakly_corr,sparse,4,60,16,inforest,50,0.034000
60,inforest,neg_weakly_corr,sparse,5,60,14,inforest,51,0.022000
60,inforest,neg_weakly_corr,sparse,6,60,17,inforest,49,0.034000
60,inforest,neg_weakly_corr,sparse,7,60,14,inforest,51,0.039000
60,inforest,neg_weakly_corr,sparse,8,60,15,inforest,51,0.034000
60,inforest,neg_weakly_corr,sparse,9,60,18,inforest,47,0.026000
60,inforest,neg_weakly_corr,sparse,10,60,19,inforest,51,0.025000
60,inforest,neg_weakly_corr,tree,1,60,59,inforest,27,0.063000
60,inforest,neg_weakly_corr,tree,2,60,59,inforest,31,0.046000
60,inforest,neg_weakly_corr,tree,3,60,59,inforest,27,0.036000
60,inforest,neg_weakly_corr,tree,4,60,59,inforest,20,0.051000
60,inforest,neg_weakly_corr,tree,5,60,59,inforest,25,0.053000
60,inforest,neg_weakly_corr,tree,6,60,59,inforest,25,0.053000
60,inforest,neg_weakly_corr,tree,7,60,59,inforest,22,0.054000
60,inforest,neg_weakly_corr,tree,8,60,59,inforest,16,0.050000
60,inforest,neg_weakly_corr,tree,9,60,59,inforest,18,0.036000
60,inforest,neg_weakly_corr,tree,10,60,59,inforest,26,0.034000
60,inforest,strongly_corr,dense,1,60,49,inforest,35,0.046000
60,inforest,strongly_corr,dense,2,60,50,inforest,29,0.043000
60,inforest,strongly_corr,dense,3,60,48,inforest,41,0.048000
60,inforest,strongly_corr,dense,4,60,56,inforest,28,0.036000
60,inforest,strongly_corr,dense,5,60,54,inforest,35,0.055000
60,inforest,strongly_corr,dense,6,60,55,inforest,35,0.036000
60,inforest,strongly_corr,dense,7,60,54,inforest,34,0.034000
60,inforest,strongly_corr,dense,8,60,55,inforest,36,0.048000
60,inforest,strongly_corr,dense,9,60,53,inforest,32,0.034000
60,inforest,strongly_corr,dense,10,60,49,inforest,34,0.048000
60,inforest,strongly_corr,medium,1,60,37,inforest,39,0.048000
60,inforest,strongly_corr,medium,2,60,33,inforest,42,0.037000
60,inforest,strongly_corr,medium,3,60,31,inforest,42,0.028000
60,inforest,strongly_corr,medium,4,60,39,inforest,39,0.042000
60,inforest,strongly_corr,medium,5,60,38,inforest,39,0.042000
60,inforest,strongly_corr,medium,6,60,37,inforest,42,0.027000
60,inforest,strongly_corr,medium,7,60,39,inforest,41,0.032000
60,inforest,strongly_corr,medium,8,60,39,inforest,44,0.028000
60,inforest,strongly_corr,medium,9,60,37,inforest,40,0.041000
60,inforest,strongly_corr,medium,10,60,34,inforest,43,0.043000
60,inforest,strongly_corr,sparse,1,60,20,inforest,48,0.044000
60,inforest,strongly_corr,sparse,2,60,21,inforest,48,0.046000
60,inforest,strongly_corr,sparse,3,60,17,inforest,52,0.040000
60,inforest,strongly_corr,sparse,4,60,23,inforest,50,0.032000
60,inforest,strongly_corr,sparse,5,60,16,inforest,51,0.041000
60,inforest,strongly_corr,sparse,6,60,19,inforest,49,0.050000
60,inforest,strongly_corr,sparse,7,60,15,inforest,51,0.027000
60,inforest,strongly_corr,sparse,8,60,12,inforest,50,0.038000
60,inforest,strongly_corr,sparse,9,60,12,inforest,54,0.038000
60,inforest,strongly_corr,sparse,10,60,16,inforest,52,0.034000
60,inforest,strongly_corr,tree,1,60,59,inforest,35,0.056000
60,inforest,strongly_corr,tree,2,60,59,inforest,38,0.040000
60,inforest,strongly_corr,tree,3,60,59,inforest,27,0.051000
60,inforest,strongly_corr,tree,4,60,59,inforest,34,0.050000
60,inforest,strongly_corr,tree,5,60,59,inforest,26,0.063000
60,inforest,strongly_corr,tree,6,60,59,inforest,29,0.055000
60,inforest,strongly_corr,tree,7,60,59,inforest,29,0.080000
60,inforest,strongly_corr,tree,8,60,59,inforest,24,0.094000
60,inforest,strongly_corr,tree,9,60,59,inforest,30,0.090000
60,inforest,strongly_corr,tree,10,60,59,inforest,29,0.060000
60,inforest,uncorr,dense,1,60,57,inforest,28,0.036000
60,inforest,uncorr,dense,2,60,50,inforest,34,0.044000
60,inforest,uncorr,dense,3,60,50,inforest,38,0.032000
60,inforest,uncorr,dense,4,60,48,inforest,38,0.044000
60,inforest,uncorr,dense,5,60,52,inforest,37,0.044000
60,inforest,uncorr,dense,6,60,54,inforest,31,0.046000
60,inforest,uncorr,dense,7,60,54,inforest,36,0.045000
60,inforest,uncorr,dense,8,60,54,inforest,39,0.046000
60,inforest,uncorr,dense,9,60,55,inforest,30,0.045000
60,inforest,uncorr,dense,10,60,53,inforest,34,0.052000
60,inforest,uncorr,medium,1,60,33,inforest,47,0.046000
60,inforest,uncorr,medium,2,60,35,inforest,42,0.045000
60,inforest,uncorr,medium,3,60,33,inforest,38,0.028000
60,inforest,uncorr,medium,4,60,35,inforest,42,0.039000
60,inforest,uncorr,medium,5,60,30,inforest,45,0.026000
60,inforest,uncorr,medium,6,60,31,inforest,46,0.038000
60,inforest,uncorr,medium,7,60,36,inforest,44,0.038000
60,inforest,uncorr,medium,8,60,33,inforest,42,0.039000
60,inforest,uncorr,medium,9,60,41,inforest,41,0.044000
60,inforest,uncorr,medium,10,60,37,inforest,41,0.039000
60,inforest,uncorr,sparse,1,60,13,inforest,56,0.032000
60,inforest,uncorr,sparse,2,60,18,inforest,56,0.036000
60,inforest,uncorr,sparse,3,60,19,inforest,51,0.034000
60,inforest,uncorr,sparse,4,60,15,inforest,55,0.023000
60,inforest,uncorr,sparse,5,60,24,inforest,47,0.039000
60,inforest,uncorr,sparse,6,60,18,inforest,53,0.023000
60,inforest,uncorr,sparse,7,60,27,inforest,47,0.043000
60,inforest,uncorr,sparse,8,60,21,inforest,53,0.030000
60,inforest,uncorr,sparse,9,60,27,inforest,46,0.040000
60,inforest,uncorr,sparse,10,60,19,inforest,53,0.042000
60,inforest,uncorr,tree,1,60,59,inforest,29,0.035000
60,inforest,uncorr,tree,2,60,59,inforest,27,0.042000
60,inforest,uncorr,tree,3,60,59,inforest,32,0.050000
60,inforest,uncorr,tree,4,60,59,inforest,36,0.036000
60,inforest,uncorr,tree,5,60,59,inforest,30,0.046000
60,inforest,uncorr,tree,6,60,59,inforest,32,0.048000
60,inforest,uncorr,tree,7,60,59,inforest,31,0.049000
60,inforest,uncorr,tree,8,60,59,inforest,28,0.046000
60,inforest,uncorr,tree,9,60,59,inforest,33,0.056000
60,inforest,uncorr,tree,10,60,59,inforest,30,0.050000
60,inforest,weakly_corr,dense,1,60,55,inforest,28,0.047000
60,inforest,weakly_corr,dense,2,60,52,inforest,33,0.050000
60,inforest,weakly_corr,dense,3,60,53,inforest,33,0.035000
60,inforest,weakly_corr,dense,4,60,50,inforest,34,0.047000
60,inforest,weakly_corr,dense,5,60,52,inforest,35,0.099000
60,inforest,weakly_corr,dense,6,60,51,inforest,32,0.057000
60,inforest,weakly_corr,dense,7,60,53,inforest,32,0.050000
60,inforest,weakly_corr,dense,8,60,49,inforest,37,0.047000
60,inforest,weakly_corr,dense,9,60,55,inforest,28,0.049000
60,inforest,weakly_corr,dense,10,60,57,inforest,30,0.070000
60,inforest,weakly_corr,medium,1,60,29,inforest,50,0.026000
60,inforest,weakly_corr,medium,2,60,42,inforest,40,0.034000
60,inforest,weakly_corr,medium,3,60,37,inforest,37,0.044000
60,inforest,weakly_corr,medium,4,60,31,inforest,46,0.026000
60,inforest,weakly_corr,medium,5,60,30,inforest,49,0.033000
60,inforest,weakly_corr,medium,6,60,38,inforest,42,0.034000
60,inforest,weakly_corr,medium,7,60,34,inforest,44,0.044000
60,inforest,weakly_corr,medium,8,60,32,inforest,41,0.043000
60,inforest,weakly_corr,medium,9,60,38,inforest,46,0.039000
60,inforest,weakly_corr,medium,10,60,31,inforest,43,0.039000
60,inforest,weakly_corr,sparse,1,60,24,inforest,46,0.035000
60,inforest,weakly_corr,sparse,2,60,19,inforest,51,0.023000
60,inforest,weakly_corr,sparse,3,60,24,inforest,49,0.036000
60,inforest,weakly_corr,sparse,4,60,22,inforest,47,0.030000
60,inforest,weakly_corr,sparse,5,60,19,inforest,51,0.034000
60,inforest,weakly_corr,sparse,6,60,17,inforest,55,0.025000
60,inforest,weakly_corr,sparse,7,60,21,inforest,47,0.036000
60,inforest,weakly_corr,sparse,8,60,22,inforest,48,0.034000
60,inforest,weakly_corr,sparse,9,60,18,inforest,50,0.032000
60,inforest,weakly_corr,sparse,10,60,15,inforest,51,0.034000
60,inforest,weakly_corr,tree,1,60,59,inforest,34,0.042000
60,inforest,weakly_corr,tree,2,60,59,inforest,26,0.051000
60,inforest,weakly_corr,tree,3,60,59,inforest,31,0.062000
60,inforest,weakly_corr,tree,4,60,59,inforest,33,0.063000
60,inforest,weakly_corr,tree,5,60,59,inforest,39,0.061000
60,inforest,weakly_corr,tree,6,60,59,inforest,29,0.076000
60,inforest,weakly_corr,tree,7,60,59,inforest,31,0.049000
60,inforest,weakly_corr,tree,8,60,59,inforest,28,0.058000
60,inforest,weakly_corr,tree,9,60,59,inforest,34,0.044000
60,inforest,weakly_corr,tree,10,60,59,inforest,25,0.039000
70,inforest,neg_strongly_corr,dense,1,70,60,inforest,31,0.051000
70,inforest,neg_strongly_corr,dense,2,70,63,inforest,36,0.052000
70,inforest,neg_strongly_corr,dense,3,70,61,inforest,29,0.053000
70,inforest,neg_strongly_corr,dense,4,70,62,inforest,29,0.058000
70,inforest,neg_strongly_corr,dense,5,70,61,inforest,36,0.056000
70,inforest,neg_strongly_corr,dense,6,70,65,inforest,30,0.056000
70,inforest,neg_strongly_corr,dense,7,70,63,inforest,36,0.056000
70,inforest,neg_strongly_corr,dense,8,70,59,inforest,40,0.049000
70,inforest,neg_strongly_corr,dense,9,70,63,inforest,35,0.055000
70,inforest,neg_strongly_corr,dense,10,70,62,inforest,28,0.052000
70,inforest,neg_strongly_corr,medium,1,70,42,inforest,54,0.057000
70,inforest,neg_strongly_corr,medium,2,70,46,inforest,40,0.046000
70,inforest,neg_strongly_corr,medium,3,70,37,inforest,44,0.056000
70,inforest,neg_strongly_corr,medium,4,70,43,inforest,41,0.060000
70,inforest,neg_strongly_corr,medium,5,70,39,inforest,52,0.066000
70,inforest,neg_strongly_corr,medium,6,70,42,inforest,49,0.050000
70,inforest,neg_strongly_corr,medium,7,70,50,inforest,42,0.052000
70,inforest,neg_strongly_corr,medium,8,70,41,inforest,50,0.046000
70,inforest,neg_strongly_corr,medium,9,70,40,inforest,40,0.036000
70,inforest,neg_strongly_corr,medium,10,70,41,inforest,48,0.045000
70,inforest,neg_strongly_corr,sparse,1,70,18,inforest,56,0.027000
70,inforest,neg_strongly_corr,sparse,2,70,19,inforest,61,0.035000
70,inforest,neg_strongly_corr,sparse,3,70,18,inforest,61,0.066000
70,inforest,neg_strongly_corr,sparse,4,70,20,inforest,57,0.045000
70,inforest,neg_strongly_corr,sparse,5,70,20,inforest,61,0.037000
70,inforest,neg_strongly_corr,sparse,6,70,17,inforest,59,0.026000
70,inforest,neg_strongly_corr,sparse,7,70,17,inforest,60,0.026000
70,inforest,neg_strongly_corr,sparse,8,70,20,inforest,60,0.028000
70,inforest,neg_strongly_corr,sparse,9,70,23,inforest,58,0.045000
70,inforest,neg_strongly_corr,sparse,10,70,22,inforest,60,0.042000
70,inforest,neg_strongly_corr,tree,1,70,69,inforest,23,0.059000
70,inforest,neg_strongly_corr,tree,2,70,69,inforest,33,0.046000
70,inforest,neg_strongly_corr,tree,3,70,69,inforest,23,0.051000
70,inforest,neg_strongly_corr,tree,4,70,69,inforest,31,0.058000
70,inforest,neg_strongly_corr,tree,5,70,69,inforest,16,0.044000
70,inforest,neg_strongly_corr,tree,6,70,69,inforest,20,0.058000
70,inforest,neg_strongly_corr,tree,7,70,69,inforest,36,0.055000
70,inforest,neg_strongly_corr,tree,8,70,69,inforest,36,0.058000
70,inforest,neg_strongly_corr,tree,9,70,69,inforest,30,0.038000
70,inforest,neg_strongly_corr,tree,10,70,69,inforest,27,0.060000
70,inforest,neg_uncorr,dense,1,70,61,inforest,41,0.085000
70,inforest,neg_uncorr,dense,2,70,61,inforest,40,0.091000
70,inforest,neg_uncorr,dense,3,70,56,inforest,41,0.091000
70,inforest,neg_uncorr,dense,4,70,63,inforest,37,0.095000
70,inforest,neg_uncorr,dense,5,70,57,inforest,44,0.121000
70,inforest,neg_uncorr,dense,6,70,60,inforest,35,0.129000
70,inforest,neg_uncorr,dense,7,70,59,inforest,39,0.140000
70,inforest,neg_uncorr,dense,8,70,62,inforest,36,0.142000
70,inforest,neg_uncorr,dense,9,70,61,inforest,47,0.150000
70,inforest,neg_uncorr,dense,10,70,61,inforest,39,0.129000
70,inforest,neg_uncorr,medium,1,70,39,inforest,45,0.053000
70,inforest,neg_uncorr,medium,2,70,42,inforest,45,0.076000
70,inforest,neg_uncorr,medium,3,70,45,inforest,46,0.063000
70,inforest,neg_uncorr,medium,4,70,43,inforest,48,0.075000
70,inforest,neg_uncorr,medium,5,70,51,inforest,41,0.108000
70,inforest,neg_uncorr,medium,6,70,44,inforest,51,0.061000
70,inforest,neg_uncorr,medium,7,70,39,inforest,52,0.061000
70,inforest,neg_uncorr,medium,8,70,45,inforest,41,0.068000
70,inforest,neg_uncorr,medium,9,70,35,inforest,53,0.061000
70,inforest,neg_uncorr,medium,10,70,41,inforest,49,0.057000
70,inforest,neg_uncorr,sparse,1,70,18,inforest,63,0.048000
70,inforest,neg_uncorr,sparse,2,70,25,inforest,55,0.040000
70,inforest,neg_uncorr,sparse,3,70,25,inforest,57,0.032000
70,inforest,neg_uncorr,sparse,4,70,15,inforest,62,0.039000
70,inforest,neg_uncorr,sparse,5,70,11,inforest,65,0.052000
70,inforest,neg_uncorr,sparse,6,70,20,inforest,63,0.046000
70,inforest,neg_uncorr,sparse,7,70,29,inforest,57,0.056000
70,inforest,neg_uncorr,sparse,8,70,23,inforest,58,0.067000
70,inforest,neg_uncorr,sparse,9,70,30,inforest,56,0.056000
70,inforest,neg_uncorr,sparse,10,70,22,inforest,54,0.052000
70,inforest,neg_uncorr,tree,1,70,69,inforest,32,0.102000
70,inforest,neg_uncorr,tree,2,70,69,inforest,44,0.100000
70,inforest,neg_uncorr,tree,3,70,69,inforest,40,0.172000
70,inforest,neg_uncorr,tree,4,70,69,inforest,35,0.140000
70,inforest,neg_uncorr,tree,5,70,69,inforest,39,0.087000
70,inforest,neg_uncorr,tree,6,70,69,inforest,40,0.076000
70,inforest,neg_uncorr,tree,7,70,69,inforest,40,0.100000
70,inforest,neg_uncorr,tree,8,70,69,inforest,32,0.081000
70,inforest,neg_uncorr,tree,9,70,69,inforest,40,0.099000
70,inforest,neg_uncorr,tree,10,70,69,inforest,38,0.075000
70,inforest,neg_weakly_corr,dense,1,70,64,inforest,29,0.067000
70,inforest,neg_weakly_corr,dense,2,70,64,inforest,40,0.064000
70,inforest,neg_weakly_corr,dense,3,70,62,inforest,37,0.045000
70,inforest,neg_weakly_corr,dense,4,70,60,inforest,32,0.055000
70,inforest,neg_weakly_corr,dense,5,70,64,inforest,28,0.051000
70,inforest,neg_weakly_corr,dense,6,70,62,inforest,27,0.054000
70,inforest,neg_weakly_corr,dense,7,70,64,inforest,38,0.044000
70,inforest,neg_weakly_corr,dense,8,70,63,inforest,30,0.060000
70,inforest,neg_weakly_corr,dense,9,70,59,inforest,38,0.040000
70,inforest,neg_weakly_corr,dense,10,70,62,inforest,32,0.054000
70,inforest,neg_weakly_corr,medium,1,70,45,inforest,49,0.062000
70,inforest,neg_weakly_corr,medium,2,70,42,inforest,49,0.071000
70,inforest,neg_weakly_corr,medium,3,70,41,inforest,48,0.058000
70,inforest,neg_weakly_corr,medium,4,70,46,inforest,38,0.066000
70,inforest,neg_weakly_corr,medium,5,70,39,inforest,47,0.060000
70,inforest,neg_weakly_corr,medium,6,70,45,inforest,39,0.048000
70,inforest,neg_weakly_corr,medium,7,70,43,inforest,51,0.044000
70,inforest,neg_weakly_corr,medium,8,70,39,inforest,47,0.038000
70,inforest,neg_weakly_corr,medium,9,70,44,inforest,49,0.042000
70,inforest,neg_weakly_corr,medium,10,70,44,inforest,47,0.049000
70,inforest,neg_weakly_corr,sparse,1,70,19,inforest,59,0.064000
70,inforest,neg_weakly_corr,sparse,2,70,20,inforest,56,0.094000
70,inforest,neg_weakly_corr,sparse,3,70,22,inforest,63,0.112000
70,inforest,neg_weakly_corr,sparse,4,70,21,inforest,61,0.071000
70,inforest,neg_weakly_corr,sparse,5,70,21,inforest,60,0.073000
70,inforest,neg_weakly_corr,sparse,6,70,17,inforest,58,0.049000
70,inforest,neg_weakly_corr,sparse,7,70,21,inforest,57,0.075000
70,inforest,neg_weakly_corr,sparse,8,70,18,inforest,59,0.069000
70,inforest,neg_weakly_corr,sparse,9,70,18,inforest,62,0.069000
70,inforest,neg_weakly_corr,sparse,10,70,28,inforest,55,0.060000
70,inforest,neg_weakly_corr,tree,1,70,69,inforest,19,0.064000
70,inforest,neg_weakly_corr,tree,2,70,69,inforest,28,0.060000
70,inforest,neg_weakly_corr,tree,3,70,69,inforest,24,0.057000
70,inforest,neg_weakly_corr,tree,4,70,69,inforest,28,0.067000
70,inforest,neg_weakly_corr,tree,5,70,69,inforest,28,0.042000
70,inforest,neg_weakly_corr,tree,6,70,69,inforest,24,0.059000
70,inforest,neg_weakly_corr,tree,7,70,69,inforest,32,0.056000
70,inforest,neg_weakly_corr,tree,8,70,69,inforest,23,0.055000
70,inforest,neg_weakly_corr,tree,9,70,69,inforest,37,0.055000
70,inforest,neg_weakly_corr,tree,10,70,69,inforest,34,0.059000
70,inforest,strongly_corr,dense,1,70,65,inforest,35,0.068000
70,inforest,strongly_corr,dense,2,70,62,inforest,34,0.056000
70,inforest,strongly_corr,dense,3,70,61,inforest,39,0.058000
70,inforest,strongly_corr,dense,4,70,58,inforest,41,0.060000
70,inforest,strongly_corr,dense,5,70,60,inforest,39,0.070000
70,inforest,strongly_corr,dense,6,70,62,inforest,37,0.049000
70,inforest,strongly_corr,dense,7,70,68,inforest,37,0.046000
70,inforest,strongly_corr,dense,8,70,60,inforest,36,0.042000
70,inforest,strongly_corr,dense,9,70,57,inforest,42,0.066000
70,inforest,strongly_corr,dense,10,70,65,inforest,38,0.058000
70,inforest,strongly_corr,medium,1,70,36,inforest,52,0.050000
70,inforest,strongly_corr,medium,2,70,47,inforest,45,0.046000
70,inforest,strongly_corr,medium,3,70,42,inforest,49,0.046000
70,inforest,strongly_corr,medium,4,70,43,inforest,45,0.035000
70,inforest,strongly_corr,medium,5,70,38,inforest,55,0.043000
70,inforest,strongly_corr,medium,6,70,34,inforest,51,0.046000
70,inforest,strongly_corr,medium,7,70,38,inforest,50,0.044000
70,inforest,strongly_corr,medium,8,70,40,inforest,48,0.034000
70,inforest,strongly_corr,medium,9,70,38,inforest,50,0.037000
70,inforest,strongly_corr,medium,10,70,42,inforest,44,0.064000
70,inforest,strongly_corr,sparse,1,70,20,inforest,60,0.039000
70,inforest,strongly_corr,sparse,2,70,17,inforest,61,0.039000
70,inforest,strongly_corr,sparse,3,70,17,inforest,61,0.038000
70,inforest,strongly_corr,sparse,4,70,18,inforest,59,0.028000
70,inforest,strongly_corr,sparse,5,70,27,inforest,54,0.046000
70,inforest,strongly_corr,sparse,6,70,18,inforest,60,0.038000
70,inforest,strongly_corr,sparse,7,70,28,inforest,62,0.040000
70,inforest,strongly_corr,sparse,8,70,22,inforest,60,0.037000
70,inforest,strongly_corr,sparse,9,70,29,inforest,55,0.030000
70,inforest,strongly_corr,sparse,10,70,20,inforest,59,0.028000
70,inforest,strongly_corr,tree,1,70,69,inforest,36,0.065000
70,inforest,strongly_corr,tree,2,70,69,inforest,32,0.042000
70,inforest,strongly_corr,tree,3,70,69,inforest,36,0.075000
70,inforest,strongly_corr,tree,4,70,69,inforest,32,0.041000
70,inforest,strongly_corr,tree,5,70,69,inforest,35,0.050000
70,inforest,strongly_corr,tree,6,70,69,inforest,41,0.060000
70,inforest,strongly_corr,tree,7,70,69,inforest,36,0.069000
70,inforest,strongly_corr,tree,8,70,69,inforest,36,0.075000
70,inforest,strongly_corr,tree,9,70,69,inforest,33,0.081000
70,inforest,strongly_corr,tree,10,70,69,inforest,37,0.050000
70,inforest,uncorr,dense,1,70,63,inforest,27,0.054000
70,inforest,uncorr,dense,2,70,61,inforest,37,0.057000
70,inforest,uncorr,dense,3,70,64,inforest,33,0.046000
70,inforest,uncorr,dense,4,70,62,inforest,44,0.039000
70,inforest,uncorr,dense,5,70,62,inforest,39,0.060000
70,inforest,uncorr,dense,6,70,64,inforest,41,0.040000
70,inforest,uncorr,dense,7,70,62,inforest,36,0.038000
70,inforest,uncorr,dense,8,70,64,inforest,36,0.057000
70,inforest,uncorr,dense,9,70,64,inforest,39,0.053000
70,inforest,uncorr,dense,10,70,60,inforest,41,0.060000
70,inforest,uncorr,medium,1,70,45,inforest,41,0.056000
70,inforest,uncorr,medium,2,70,39,inforest,50,0.050000
70,inforest,uncorr,medium,3,70,42,inforest,49,0.052000
70,inforest,uncorr,medium,4,70,36,inforest,55,0.043000
70,inforest,uncorr,medium,5,70,38,inforest,54,0.030000
70,inforest,uncorr,medium,6,70,38,inforest,47,0.045000
70,inforest,uncorr,medium,7,70,42,inforest,50,0.050000
70,inforest,uncorr,medium,8,70,33,inforest,56,0.044000
70,inforest,uncorr,medium,9,70,43,inforest,52,0.044000
70,inforest,uncorr,medium,10,70,45,inforest,45,0.046000
70,inforest,uncorr,sparse,1,70,24,inforest,57,0.044000
70,inforest,uncorr,sparse,2,70,30,inforest,55,0.034000
70,inforest,uncorr,sparse,3,70,20,inforest,57,0.044000
70,inforest,uncorr,sparse,4,70,15,inforest,64,0.032000
70,inforest,uncorr,sparse,5,70,21,inforest,59,0.046000
70,inforest,uncorr,sparse,6,70,24,inforest,57,0.040000
70,inforest,uncorr,sparse,7,70,20,inforest,54,0.040000
70,inforest,uncorr,sparse,8,70,20,inforest,61,0.040000
70,inforest,uncorr,sparse,9,70,21,inforest,60,0.038000
70,inforest,uncorr,sparse,10,70,18,inforest,58,0.037000
70,inforest,uncorr,tree,1,70,69,inforest,29,0.073000
70,inforest,uncorr,tree,2,70,69,inforest,38,0.066000
70,inforest,uncorr,tree,3,70,69,inforest,43,0.044000
70,inforest,uncorr,tree,4,70,69,inforest,38,0.084000
70,inforest,uncorr,tree,5,70,69,inforest,29,0.072000
70,inforest,uncorr,tree,6,70,69,inforest,36,0.070000
70,inforest,uncorr,tree,7,70,69,inforest,32,0.069000
70,inforest,uncorr,tree,8,70,69,inforest,36,0.067000
70,inforest,uncorr,tree,9,70,69,inforest,31,0.042000
70,inforest,uncorr,tree,10,70,69,inforest,36,0.057000
70,inforest,weakly_corr,dense,1,70,64,inforest,41,0.042000
70,inforest,weakly_corr,dense,2,70,63,inforest,42,0.063000
70,inforest,weakly_corr,dense,3,70,59,inforest,37,0.062000
70,inforest,weakly_corr,dense,4,70,62,inforest,38,0.056000
70,inforest,weakly_corr,dense,5,70,65,inforest,39,0.040000
70,inforest,weakly_corr,dense,6,70,61,inforest,36,0.052000
70,inforest,weakly_corr,dense,7,70,57,inforest,43,0.054000
70,inforest,weakly_corr,dense,8,70,65,inforest,40,0.056000
70,inforest,weakly_corr,dense,9,70,59,inforest,47,0.052000
70,inforest,weakly_corr,dense,10,70,64,inforest,40,0.048000
70,inforest,weakly_corr,medium,1,70,41,inforest,44,0.057000
70,inforest,weakly_corr,medium,2,70,35,inforest,50,0.044000
70,inforest,weakly_corr,medium,3,70,44,inforest,37,0.047000
70,inforest,weakly_corr,medium,4,70,34,inforest,57,0.046000
70,inforest,weakly_corr,medium,5,70,38,inforest,48,0.033000
70,inforest,weakly_corr,medium,6,70,37,inforest,49,0.046000
70,inforest,weakly_corr,medium,7,70,49,inforest,44,0.037000
70,inforest,weakly_corr,medium,8,70,40,inforest,53,0.032000
70,inforest,weakly_corr,medium,9,70,43,inforest,50,0.043000
70,inforest,weakly_corr,medium,10,70,40,inforest,50,0.047000
70,inforest,weakly_corr,sparse,1,70,24,inforest,60,0.030000
70,inforest,weakly_corr,sparse,2,70,29,inforest,55,0.052000
70,inforest,weakly_corr,sparse,3,70,24,inforest,57,0.046000
70,inforest,weakly_corr,sparse,4,70,28,inforest,58,0.040000
70,inforest,weakly_corr,sparse,5,70,17,inforest,63,0.024000
70,inforest,weakly_corr,sparse,6,70,11,inforest,64,0.036000
70,inforest,weakly_corr,sparse,7,70,21,inforest,59,0.037000
70,inforest,weakly_corr,sparse,8,70,19,inforest,61,0.040000
70,inforest,weakly_corr,sparse,9,70,18,inforest,61,0.026000
70,inforest,weakly_corr,sparse,10,70,17,inforest,62,0.035000
70,inforest,weakly_corr,tree,1,70,69,inforest,32,0.047000
70,inforest,weakly_corr,tree,2,70,69,inforest,41,0.058000
70,inforest,weakly_corr,tree,3,70,69,inforest,44,0.056000
70,inforest,weakly_corr,tree,4,70,69,inforest,41,0.041000
70,inforest,weakly_corr,tree,5,70,69,inforest,45,0.061000
70,inforest,weakly_corr,tree,6,70,69,inforest,37,0.063000
70,inforest,weakly_corr,tree,7,70,69,inforest,39,0.056000
70,inforest,weakly_corr,tree,8,70,69,inforest,37,0.042000
70,inforest,weakly_corr,tree,9,70,69,inforest,29,0.038000
70,inforest,weakly_corr,tree,10,70,69,inforest,38,0.040000
80,inforest,neg_strongly_corr,dense,1,80,70,inforest,27,0.094000
80,inforest,neg_strongly_corr,dense,2,80,71,inforest,44,0.058000
80,inforest,neg_strongly_corr,dense,3,80,71,inforest,32,0.068000
80,inforest,neg_strongly_corr,dense,4,80,72,inforest,43,0.084000
80,inforest,neg_strongly_corr,dense,5,80,70,inforest,31,0.058000
80,inforest,neg_strongly_corr,dense,6,80,70,inforest,32,0.059000
80,inforest,neg_strongly_corr,dense,7,80,70,inforest,36,0.043000
80,inforest,neg_strongly_corr,dense,8,80,67,inforest,41,0.059000
80,inforest,neg_strongly_corr,dense,9,80,70,inforest,32,0.065000
80,inforest,neg_strongly_corr,dense,10,80,71,inforest,46,0.104000
80,inforest,neg_strongly_corr,medium,1,80,52,inforest,46,0.047000
80,inforest,neg_strongly_corr,medium,2,80,45,inforest,49,0.053000
80,inforest,neg_strongly_corr,medium,3,80,45,inforest,56,0.051000
80,inforest,neg_strongly_corr,medium,4,80,46,inforest,50,0.056000
80,inforest,neg_strongly_corr,medium,5,80,43,inforest,58,0.040000
80,inforest,neg_strongly_corr,medium,6,80,38,inforest,62,0.047000
80,inforest,neg_strongly_corr,medium,7,80,53,inforest,56,0.040000
80,inforest,neg_strongly_corr,medium,8,80,44,inforest,61,0.058000
80,inforest,neg_strongly_corr,medium,9,80,54,inforest,57,0.073000
80,inforest,neg_strongly_corr,medium,10,80,53,inforest,52,0.078000
80,inforest,neg_strongly_corr,sparse,1,80,26,inforest,63,0.046000
80,inforest,neg_strongly_corr,sparse,2,80,20,inforest,63,0.046000
80,inforest,neg_strongly_corr,sparse,3,80,25,inforest,64,0.042000
80,inforest,neg_strongly_corr,sparse,4,80,20,inforest,69,0.043000
80,inforest,neg_strongly_corr,sparse,5,80,24,inforest,68,0.042000
80,inforest,neg_strongly_corr,sparse,6,80,22,inforest,70,0.031000
